0.0420244448704603,-0
0.0419824204255898,-0
0.0419404874547252,-0
0.0418986458172418,-0
0.0418568953730613,-0
0.0418152359826503,-0
0.0417736675070179,-0
0.0417321898077147,-0
0.0416908027468309,-0
0.0416495061869946,-0
0.0416082999913702,-0
0.0415671840236568,-0
0.0415261581480866,-0
0.0414852222294232,-0
0.04144437613296,-0
0.0414036197245186,-0
0.0413629528704476,-0
0.0413223754376203,-0
0.0412818872934337,-0
0.041241488305807,-0
0.0412011783431795,-0
0.0411609572745097,-0
0.0411208249692735,-0
0.0410807812974624,-0
0.0410408261295827,-0
0.0410009593366534,-0
0.0409611807902049,-0
0.0409214903622778,-0
0.0408818879254209,-0
0.0408423733526902,-0
0.0408029465176474,-0
0.0407636072943581,-0
0.040724355557391,-0
0.0406851911818159,-0
0.0406461140432027,-0
0.0406071240176196,-0
0.0405682209816322,-0
0.0405294048123017,-0
0.040490675387184,-0
0.0404520325843278,-0
0.0404134762822736,-0
0.0403750063600522,-0
0.0403366226971835,-0
0.0402983251736752,-0
0.0402601136700212,-0
0.0402219880672008,-0
0.0401839482466767,-0
0.0401459940903946,-0
0.0401081254807811,-0
0.0400703423007429,-0
0.0400326444336654,-0
0.0399950317634115,-0
0.0399575041743201,-0
0.0399200615512056,-0
0.0398827037793555,-0
0.0398454307445305,-0
0.0398082423329621,-0
0.0397711384313524,-0
0.0397341189268719,-0
0.0396971837071595,-0
0.0396603326603202,-0
0.0396235656749246,-0
0.0395868826400076,-0
0.0395502834450672,-0
0.0395137679800633,-0
0.0394773361354166,-0
0.0394409878020077,-0
0.0394047228711756,-0
0.039368541234717,-0
0.0393324427848848,-0
0.0392964274143871,-0
0.0392604950163866,-0
0.0392246454844986,-0
0.0391888787127909,-0
0.039153194595782,-0
0.0391175930284406,-0
0.039082073906184,-0
0.0390466371248776,-0
0.0390112825808334,-0
0.0389760101708094,-0
0.0389408197920083,-0
0.0389057113420765,-0
0.0388706847191033,-0
0.0388357398216197,-0
0.0388008765485975,-0
0.0387660947994483,-0
0.0387313944740227,-0
0.0386967754726089,-0
0.0386622376959323,-0
0.0386277810451541,-0
0.0385934054218706,-0
0.0385591107281122,-0
0.0385248968663424,-0
0.0384907637394572,-0
0.0384567112507837,-0
0.0384227393040795,-0
0.0383888478035317,-0
0.0383550366537562,-0
0.0383213057597966,-0
0.0382876550271233,-0
0.0382540843616329,-0
0.038220593669647,-0
0.0381871828579115,-0
0.038153851833596,-0
0.0381206005042925,-0
0.0380874287780148,-0
0.0380543365631977,-0
0.0380213237686962,-0
0.0379883903037845,-0
0.0379555360781555,-0
0.0379227610019196,-0
0.0378900649856043,-0
0.0378574479401532,-0
0.0378249097769252,-0
0.0377924504076939,-0
0.0377600697446466,-0
0.0377277677003837,-0
0.0376955441879181,-0
0.0376633991206741,-0
0.0376313324124868,-0
0.0375993439776015,-0
0.0375674337306729,-0
0.0375356015867642,-0
0.0375038474613467,-0
0.0374721712702989,-0
0.0374405729299058,-0
0.0374090523568584,-0
0.0373776094682526,-0
0.037346244181589,-0
0.037314956414772,-0
0.037283746086109,-0
0.03725261311431,-0
0.0372215574184869,-0
0.0371905789181526,-0
0.0371596775332207,-0
0.0371288531840047,-0
0.0370981057912172,-0
0.0370674352759698,-0
0.0370368415597718,-0
0.0370063245645301,-0
0.0369758842125485,-0
0.0369455204265269,-0
0.0369152331295609,-0
0.0368850222451412,-0
0.036854887697153,-0
0.0368248294098754,-0
0.0367948473079807,-0
0.0367649413165342,-0
0.0367351113609934,-0
0.0367053573672074,-0
0.0366756792614164,-0
0.0366460769702515,-0
0.0366165504207336,-0
0.0365870995402733,-0
0.0365577242566703,-0
0.0365284244981126,-0
0.0364992001931765,-0
0.0364700512708258,-0
0.0364409776604112,-0
0.03641197929167,-0
0.0363830560947258,-0
0.0363542080000874,-0
0.0363254349386492,-0
0.03629673684169,-0
0.0362681136408728,-0
0.0362395652682444,-0
0.0362110916562352,-0
0.036182692737658,-0
0.0361543684457085,-0
0.0361261187139642,-0
0.0360979434763842,-0
0.0360698426673089,-0
0.0360418162214596,-0
0.0360138640739376,-0
0.0359859861602246,-0
0.0359581824161817,-0
0.0359304527780491,-0
0.0359027971824462,-0
0.0358752155663704,-0
0.0358477078671975,-0
0.0358202740226811,-0
0.0357929139709519,-0
0.0357656276505178,-0
0.0357384150002633,-0
0.0357112759594493,-0
0.0356842104677128,-0
0.0356572184650662,-0
0.0356302998918976,-0
0.03560345468897,-0
0.0355766827974209,-0
0.0355499841587628,-0
0.0355233587148817,-0
0.0354968064080379,-0
0.035470327180865,-0
0.0354439209763701,-0
0.0354175877379331,-0
0.0353913274093067,-0
0.035365139934616,-0
